product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,revenue_lost,is_marked_down,month,quarter,year_quarter,has_rating,rating_band,price_band,is_out_of_stock,is_dead_inventory
FB001703,Accessories,Forever21,Summer,One Size,Pink,32.04,0.0,32.04,2025-08-06,41,1.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB001704,Tops,Gap,Fall,M,Black,27.65,31.8,18.86,2025-08-06,2,3.7,True,Size Issue,8.79,True,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB001705,Bottoms,Banana Republic,Spring,M,Purple,31.54,0.0,31.54,2025-08-03,45,1.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB001706,Bottoms,Zara,Summer,XXL,Beige,77.64,39.1,47.28,2025-08-06,19,2.6,False,,30.36,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001707,Dresses,H&M,Winter,XL,Pink,51.48,0.0,51.48,2025-08-06,10,1.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB001708,Outerwear,Zara,Fall,M,Pink,108.58,0.0,108.58,2025-08-06,44,2.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001709,Tops,Forever21,Winter,XXL,Black,84.17,0.0,84.17,2025-08-06,20,3.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001710,Bottoms,Mango,Spring,L,Pink,76.45,0.0,76.45,2025-06-10,16,1.0,True,Color Mismatch,0.0,False,2025-06,Q2,2025-Q2,True,Poor,Mid-Range,False,False
FB001711,Accessories,Uniqlo,Spring,One Size,Gray,50.31,0.0,50.31,2025-04-24,36,,False,,0.0,False,2025-04,Q2,2025-Q2,False,,Mid-Range,False,False
FB001712,Tops,Gap,Spring,S,Pink,43.45,0.0,43.45,2025-07-17,30,2.3,False,,0.0,False,2025-07,Q3,2025-Q3,True,Fair,Budget,False,False
FB001713,Dresses,Uniqlo,Fall,XL,Gray,149.22,53.9,68.79,2025-08-06,41,2.2,False,,80.43,True,2025-08,Q3,2025-Q3,True,Fair,Premium,False,True
FB001714,Bottoms,Gap,Summer,XS,Gray,48.24,31.7,32.95,2025-08-06,46,3.7,False,,15.29,True,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,51.89,2025-08-06,28,2.5,True,Changed Mind,14.38,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001716,Shoes,H&M,Fall,XXL,Navy,82.65,0.0,82.65,2025-08-06,30,4.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001717,Bottoms,Ann Taylor,Winter,XXL,Black,42.36,0.0,42.36,2025-08-06,37,1.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB001718,Bottoms,Ann Taylor,Summer,M,Red,109.36,0.0,109.36,2025-08-06,24,1.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB001719,Accessories,Ann Taylor,Winter,One Size,Beige,59.98,0.0,59.98,2025-08-06,28,2.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001720,Dresses,Gap,Spring,Unknown,Purple,111.81,0.0,111.81,2024-08-21,45,1.1,False,,0.0,False,2024-08,Q3,2024-Q3,True,Poor,Premium,False,False
FB001721,Bottoms,Banana Republic,Winter,XXL,Red,70.78,0.0,70.78,2025-08-06,39,3.4,True,Color Mismatch,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001722,Accessories,Mango,Winter,One Size,Pink,76.13,58.5,31.59,2025-08-06,40,1.6,False,,44.54,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,True
FB001723,Bottoms,Banana Republic,Fall,XS,Pink,71.09,41.5,41.59,2025-08-06,20,3.1,False,,29.5,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001724,Bottoms,Mango,Fall,Unknown,Gray,53.64,55.9,23.66,2025-08-06,10,2.5,False,,29.98,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001725,Shoes,Ann Taylor,Fall,Unknown,Brown,110.2,59.7,44.41,2025-08-06,13,3.5,True,Color Mismatch,65.79,True,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB001726,Shoes,Uniqlo,Summer,XXL,Green,80.63,17.4,66.6,2025-08-06,6,,True,Damaged,14.03,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB001727,Dresses,Mango,Spring,XL,Green,101.09,24.8,76.02,2024-09-02,7,4.5,True,Damaged,25.07,True,2024-09,Q3,2024-Q3,True,Excellent,Premium,False,False
FB001728,Accessories,Zara,Spring,One Size,Navy,75.48,0.0,75.48,2025-05-27,16,1.4,False,,0.0,False,2025-05,Q2,2025-Q2,True,Poor,Mid-Range,False,False
FB001729,Shoes,Banana Republic,Summer,S,Brown,159.95,6.4,149.71,2025-08-06,39,3.0,False,,10.24,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB001730,Dresses,Gap,Summer,L,Black,61.9,0.0,61.9,2025-08-06,29,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001731,Tops,Banana Republic,Fall,XL,Purple,63.45,12.3,55.65,2025-08-06,23,4.9,False,,7.8,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001732,Tops,Mango,Summer,S,Red,43.22,46.7,23.04,2025-08-06,29,1.3,False,,20.18,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,True
FB001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,47.32,2025-08-06,28,4.7,False,,17.33,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56.0,52.21,2025-04-26,27,3.5,False,,66.46,True,2025-04,Q2,2025-Q2,True,Good,Premium,False,False
FB001735,Dresses,Banana Republic,Spring,XS,White,169.32,0.0,169.32,2024-12-17,19,2.2,False,,0.0,False,2024-12,Q4,2024-Q4,True,Fair,Luxury,False,False
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0.0,115.77,2024-11-24,43,,False,,0.0,False,2024-11,Q4,2024-Q4,False,,Premium,False,False
FB001737,Shoes,Mango,Fall,XS,Beige,139.91,0.0,139.91,2025-08-06,9,3.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple,101.73,0.0,101.73,2025-08-06,14,4.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB001739,Tops,Forever21,Summer,Unknown,Pink,105.85,0.0,105.85,2025-08-06,29,2.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0.0,105.37,2025-04-15,24,1.2,False,,0.0,False,2025-04,Q2,2025-Q2,True,Poor,Premium,False,False
FB001741,Tops,H&M,Summer,S,Brown,44.42,0.0,44.42,2025-08-06,49,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,141.29,2025-03-14,7,2.3,False,,23.57,True,2025-03,Q1,2025-Q1,True,Fair,Luxury,False,False
FB001743,Shoes,Mango,Fall,XXL,Black,163.88,5.9,154.21,2025-08-06,39,2.6,False,,9.67,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB001744,Bottoms,Zara,Fall,XS,Green,36.54,5.3,34.6,2025-08-06,13,2.5,False,,1.94,True,2025-08,Q3,2025-Q3,True,Fair,Budget,False,False
FB001745,Dresses,Banana Republic,Spring,M,Red,99.97,0.0,99.97,2024-10-16,38,1.4,False,,0.0,False,2024-10,Q4,2024-Q4,True,Poor,Mid-Range,False,False
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0.0,194.78,2025-08-06,31,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0.0,208.93,2025-08-06,12,2.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB001748,Bottoms,Ann Taylor,Spring,XS,Red,68.46,50.0,34.23,2025-01-26,24,1.9,False,,34.23,True,2025-01,Q1,2025-Q1,True,Poor,Mid-Range,False,True
FB001749,Accessories,Banana Republic,Winter,One Size,Purple,30.26,50.0,15.13,2025-08-06,23,1.4,False,,15.13,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,True
FB001750,Outerwear,Mango,Summer,XS,Green,186.66,30.9,128.98,2025-08-06,7,1.0,False,,57.68,True,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,True
FB001751,Tops,Zara,Winter,S,Black,78.05,48.1,40.51,2025-08-06,36,2.9,True,Changed Mind,37.54,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0.0,104.75,2024-10-26,11,,False,,0.0,False,2024-10,Q4,2024-Q4,False,,Premium,False,False
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0.0,121.33,2025-08-06,30,4.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB001754,Dresses,Mango,Fall,XXL,Green,78.09,0.0,78.09,2025-08-06,6,2.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0.0,109.19,2025-08-06,47,4.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB001756,Shoes,Ann Taylor,Winter,L,Black,126.74,0.0,126.74,2025-08-06,2,2.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0.0,95.85,2025-02-15,45,5.0,False,,0.0,False,2025-02,Q1,2025-Q1,True,Excellent,Mid-Range,False,False
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0.0,213.98,2025-08-06,38,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB001759,Shoes,Forever21,Spring,XXL,Beige,146.23,40.0,87.74,2025-01-27,17,2.6,True,Quality Issue,58.49,True,2025-01,Q1,2025-Q1,True,Fair,Premium,False,False
FB001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,96.96,2025-08-06,32,3.1,True,Size Issue,18.61,True,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB001761,Accessories,Banana Republic,Spring,One Size,Blue,66.62,0.0,66.62,2024-10-27,37,,False,,0.0,False,2024-10,Q4,2024-Q4,False,,Mid-Range,False,False
FB001762,Dresses,Banana Republic,Spring,XS,Purple,60.37,23.1,46.42,2025-03-14,30,4.8,False,,13.95,True,2025-03,Q1,2025-Q1,True,Excellent,Mid-Range,False,False
FB001763,Shoes,H&M,Winter,M,Blue,83.2,57.1,35.69,2025-08-06,10,3.3,False,,47.51,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,197.11,2025-08-06,26,,False,,7.36,True,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB001765,Accessories,Mango,Fall,One Size,Purple,52.73,0.0,52.73,2025-08-06,42,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB001766,Bottoms,Forever21,Fall,XXL,Beige,61.1,0.0,61.1,2025-08-06,30,4.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001767,Outerwear,Zara,Summer,S,Gray,227.92,0.0,227.92,2025-08-06,34,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB001768,Dresses,H&M,Fall,L,Blue,111.55,0.0,111.55,2025-08-06,14,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB001769,Bottoms,Forever21,Fall,XS,Pink,29.09,29.6,20.48,2025-08-06,25,4.8,False,,8.61,True,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB001770,Dresses,H&M,Fall,M,Pink,179.71,0.0,179.71,2025-08-06,9,3.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB001771,Accessories,H&M,Summer,One Size,Pink,52.76,39.4,31.97,2025-08-06,0,1.4,False,,20.79,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,True,True
FB001772,Accessories,Uniqlo,Spring,One Size,Green,67.9,0.0,67.9,2024-12-31,1,1.3,False,,0.0,False,2024-12,Q4,2024-Q4,True,Poor,Mid-Range,False,False
FB001773,Accessories,Uniqlo,Fall,One Size,Navy,46.77,40.8,27.69,2025-08-06,25,2.6,False,,19.08,True,2025-08,Q3,2025-Q3,True,Fair,Budget,False,False
FB001774,Tops,Uniqlo,Winter,XL,Navy,91.6,0.0,91.6,2025-08-06,6,2.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001775,Outerwear,Uniqlo,Spring,XS,Pink,230.39,4.2,220.71,2024-10-15,34,3.5,False,,9.68,True,2024-10,Q4,2024-Q4,True,Good,Luxury,False,False
FB001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,0.0,118.37,2025-08-06,45,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB001777,Shoes,Gap,Winter,M,Red,81.26,32.7,54.69,2025-08-06,2,3.3,False,,26.57,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001778,Accessories,H&M,Fall,One Size,Purple,57.21,18.0,46.91,2025-08-06,7,2.5,False,,10.3,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001779,Dresses,Forever21,Summer,XL,Brown,74.53,0.0,74.53,2025-08-06,9,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB001780,Dresses,Banana Republic,Summer,M,Red,69.54,0.0,69.54,2025-08-06,40,3.2,True,Size Issue,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001781,Dresses,Ann Taylor,Summer,XL,Brown,102.71,55.9,45.3,2025-08-06,31,4.6,False,,57.41,True,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB001782,Shoes,Gap,Summer,L,Beige,117.82,0.0,117.82,2025-08-06,7,4.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB001783,Accessories,Gap,Spring,One Size,Purple,61.01,0.0,61.01,2025-04-25,30,3.4,False,,0.0,False,2025-04,Q2,2025-Q2,True,Good,Mid-Range,False,False
FB001784,Outerwear,Forever21,Winter,XL,Pink,222.01,0.0,222.01,2025-08-06,27,2.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB001785,Outerwear,H&M,Summer,L,Brown,123.55,0.0,123.55,2025-08-06,28,1.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB001786,Accessories,Zara,Fall,One Size,Black,24.65,0.0,24.65,2025-08-06,43,1.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB001787,Outerwear,Banana Republic,Fall,XXL,Navy,168.8,0.0,168.8,2025-08-06,1,1.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB001788,Tops,Gap,Fall,S,Green,39.16,40.1,23.46,2025-08-06,4,2.8,False,,15.7,True,2025-08,Q3,2025-Q3,True,Fair,Budget,False,False
FB001789,Bottoms,H&M,Fall,Unknown,Brown,74.76,0.0,74.76,2025-08-06,50,4.4,True,Color Mismatch,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001790,Accessories,Gap,Winter,One Size,Navy,37.0,0.0,37.0,2025-08-06,5,4.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB001791,Accessories,Mango,Winter,One Size,Black,67.38,0.0,67.38,2025-08-06,15,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB001792,Bottoms,H&M,Summer,XS,White,77.44,1.4,76.36,2025-08-06,18,3.3,False,,1.08,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001793,Outerwear,H&M,Summer,XS,Gray,215.06,0.0,215.06,2025-08-06,50,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB001794,Outerwear,Banana Republic,Winter,XS,Gray,141.44,0.0,141.44,2025-08-06,34,2.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001795,Dresses,Ann Taylor,Spring,XXL,White,151.83,0.0,151.83,2025-06-17,24,4.3,True,Wrong Item,0.0,False,2025-06,Q2,2025-Q2,True,Excellent,Luxury,False,False
FB001796,Outerwear,Gap,Winter,XL,Gray,140.07,0.0,140.07,2025-08-06,23,2.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001797,Dresses,Mango,Summer,XXL,Pink,94.26,28.9,67.02,2025-08-06,44,3.6,False,,27.24,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001798,Accessories,Ann Taylor,Winter,One Size,Green,55.79,27.3,40.56,2025-08-06,39,4.9,False,,15.23,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001799,Accessories,Gap,Winter,One Size,Black,58.99,0.0,58.99,2025-08-06,50,2.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001800,Bottoms,Forever21,Summer,XXL,Purple,61.96,0.0,61.96,2025-08-06,13,3.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001801,Bottoms,Zara,Fall,L,Brown,104.25,0.0,104.25,2025-08-06,35,3.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB001802,Outerwear,H&M,Winter,L,Gray,102.68,0.0,102.68,2025-08-06,18,1.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB001803,Dresses,Gap,Winter,XXL,Beige,131.05,32.6,88.33,2025-08-06,9,,False,,42.72,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,139.73,54.3,63.86,2025-03-27,38,,True,Changed Mind,75.87,True,2025-03,Q1,2025-Q1,False,,Premium,False,False
FB001805,Accessories,Forever21,Winter,One Size,Navy,17.59,0.0,17.59,2025-08-06,14,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB001806,Shoes,Zara,Fall,L,Red,115.09,0.0,115.09,2025-08-06,10,2.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001807,Accessories,Zara,Summer,One Size,Black,73.75,0.0,73.75,2025-08-06,23,4.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001808,Accessories,Ann Taylor,Winter,One Size,Navy,66.77,0.0,66.77,2025-08-06,28,5.0,True,Size Issue,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001809,Tops,H&M,Fall,L,White,63.92,0.0,63.92,2025-08-06,10,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001810,Accessories,H&M,Fall,One Size,Green,26.26,0.0,26.26,2025-08-06,27,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB001811,Accessories,H&M,Spring,One Size,White,62.58,8.8,57.07,2024-11-06,1,1.7,False,,5.51,True,2024-11,Q4,2024-Q4,True,Poor,Mid-Range,False,False
FB001812,Shoes,Banana Republic,Summer,S,Green,143.88,0.0,143.88,2025-08-06,1,3.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB001813,Outerwear,Zara,Spring,XL,Blue,226.24,1.2,223.53,2025-02-20,24,4.5,False,,2.71,True,2025-02,Q1,2025-Q1,True,Excellent,Luxury,False,False
FB001814,Shoes,Gap,Spring,XXL,Black,164.75,0.0,164.75,2025-05-02,8,3.7,False,,0.0,False,2025-05,Q2,2025-Q2,True,Good,Luxury,False,False
FB001815,Bottoms,Zara,Summer,L,Navy,56.14,0.0,56.14,2025-08-06,16,4.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB001816,Accessories,H&M,Winter,One Size,Red,39.96,0.0,39.96,2025-08-06,49,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB001817,Bottoms,Ann Taylor,Summer,L,Navy,26.5,57.9,11.16,2025-08-06,8,1.7,False,,15.34,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,True
FB001818,Shoes,H&M,Spring,XXL,Brown,118.53,55.0,53.34,2025-04-25,2,4.9,False,,65.19,True,2025-04,Q2,2025-Q2,True,Excellent,Premium,False,False
FB001819,Dresses,Mango,Summer,XL,Purple,58.08,0.0,58.08,2025-08-06,42,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB001820,Shoes,H&M,Summer,S,Navy,138.85,15.0,118.02,2025-08-06,17,,False,,20.83,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB001821,Bottoms,Banana Republic,Summer,XS,Gray,73.33,0.0,73.33,2025-08-06,3,3.1,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001822,Outerwear,Forever21,Winter,S,Green,167.73,0.0,167.73,2025-08-06,4,4.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB001823,Tops,H&M,Winter,XXL,Black,79.47,0.0,79.47,2025-08-06,31,3.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001824,Dresses,Forever21,Summer,XL,White,69.12,49.4,34.97,2025-08-06,45,2.3,False,,34.15,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,True
FB001825,Bottoms,Mango,Summer,S,Purple,56.18,6.7,52.42,2025-08-06,35,2.6,True,Changed Mind,3.76,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001826,Tops,Gap,Winter,XS,Gray,51.28,48.3,26.51,2025-08-06,9,1.1,True,Changed Mind,24.77,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,True
FB001827,Outerwear,Gap,Spring,Unknown,Green,111.73,16.8,92.96,2025-05-29,41,1.2,False,,18.77,True,2025-05,Q2,2025-Q2,True,Poor,Premium,False,False
FB001828,Bottoms,Ann Taylor,Fall,XXL,Gray,49.08,19.9,39.31,2025-08-06,46,1.0,True,Changed Mind,9.77,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB001829,Shoes,Forever21,Winter,M,Pink,182.47,27.1,133.02,2025-08-06,40,,False,,49.45,True,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB001830,Outerwear,Forever21,Summer,XS,Purple,241.22,5.9,226.99,2025-08-06,13,1.2,False,,14.23,True,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB001831,Dresses,Ann Taylor,Spring,XXL,Blue,78.3,0.0,78.3,2025-03-14,19,3.0,False,,0.0,False,2025-03,Q1,2025-Q1,True,Fair,Mid-Range,False,False
FB001832,Shoes,Banana Republic,Winter,M,Purple,73.93,0.0,73.93,2025-08-06,0,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,True,False
FB001833,Bottoms,H&M,Summer,XXL,Green,97.5,0.0,97.5,2025-08-06,43,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB001834,Tops,Ann Taylor,Summer,XS,Green,38.9,0.0,38.9,2025-08-06,1,5.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB001835,Shoes,Banana Republic,Summer,S,Blue,95.52,0.0,95.52,2025-08-06,47,3.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001836,Outerwear,Zara,Fall,M,Red,158.64,50.2,79.0,2025-08-06,7,3.0,True,Changed Mind,79.64,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB001837,Tops,Mango,Fall,XL,Navy,26.11,0.0,26.11,2025-08-06,41,4.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB001838,Shoes,Forever21,Spring,Unknown,White,107.09,43.1,60.93,2025-02-14,16,4.7,True,Changed Mind,46.16,True,2025-02,Q1,2025-Q1,True,Excellent,Premium,False,False
FB001839,Accessories,Gap,Summer,One Size,Black,71.42,38.0,44.28,2025-08-06,49,2.8,False,,27.14,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB001840,Shoes,Zara,Summer,XL,Red,124.56,0.0,124.56,2025-08-06,18,3.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB001841,Bottoms,Uniqlo,Summer,L,Purple,30.91,0.0,30.91,2025-08-06,45,1.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB001842,Tops,Zara,Winter,XS,Beige,53.37,0.0,53.37,2025-08-06,15,1.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB001843,Shoes,Gap,Summer,XL,Green,159.16,0.0,159.16,2025-08-06,40,,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB001844,Dresses,Mango,Fall,S,Pink,169.64,0.0,169.64,2025-08-06,5,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB001845,Accessories,Gap,Summer,One Size,Blue,59.94,0.0,59.94,2025-08-06,7,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001846,Dresses,Gap,Fall,XL,Purple,92.59,0.0,92.59,2025-08-06,29,3.5,True,Size Issue,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB001847,Bottoms,H&M,Spring,S,White,64.07,0.0,64.07,2025-03-18,10,,False,,0.0,False,2025-03,Q1,2025-Q1,False,,Mid-Range,False,False
FB001848,Dresses,Forever21,Fall,XS,Blue,127.87,54.6,58.05,2025-08-06,14,4.4,False,,69.82,True,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB001849,Bottoms,Banana Republic,Fall,M,Blue,32.46,12.9,28.27,2025-08-06,9,,False,,4.19,True,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB001850,Bottoms,H&M,Summer,XXL,Pink,40.31,43.0,22.98,2025-08-06,30,3.5,True,Color Mismatch,17.33,True,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB001851,Accessories,Ann Taylor,Winter,One Size,Green,51.3,6.1,48.17,2025-08-06,31,,False,,3.13,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB001852,Bottoms,Gap,Winter,XS,Pink,28.62,0.0,28.62,2025-08-06,41,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB001853,Accessories,Gap,Fall,One Size,Green,59.03,6.4,55.25,2025-08-06,45,,False,,3.78,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
